player_id,player_name,team_id
675911, Spencer Strider             ,144
605288, Adrian Houser               ,145
643217, Andrew Benintendi           ,145
596103, Austin Slater               ,145
685126, Brandon Eisert              ,145
669060, Bryse Wilson                ,145
592155, Cam Booser                  ,145
805367, Chase Meidroth              ,145
656186, Dan Altavilla               ,145
663436, Davis Martin                ,145
700337, Edgar Quero                 ,145
673929, Jordan Leasure              ,145
668942, Josh Rojas                  ,145
641943, Joshua Palacios             ,145
691019, Kyle Teel                   ,145
673357, Luis Robert Jr.             ,145
572191, Michael A. Taylor           ,145
678246, Miguel Vargas               ,145
643565, Mike Tauchman               ,145
678024, Mike Vasil                  ,145
669391, Owen White                  ,145
680732, Sean Burke                  ,145
681343, Shane Smith                 ,145
621051, Steven Wilson               ,145
671284, Tim Elko                    ,145
641302, Tyler Alexander             ,145
681962, Vinny Capra                 ,145
682663, Agustín Ramírez             ,146
669622, Anthony Bender              ,146
685107, Anthony Veneziano           ,146
806188, Cade Gibson                 ,146
615698, Cal Quantrill               ,146
676534, Calvin Faucher              ,146
687362, Connor Gillispie            ,146
681393, Connor Norby                ,146
667472, Dane Myers                  ,146
665795, Edward Cabrera              ,146
676572, Eric Wagaman                ,146
681715, Heriberto Hernandez         ,146
676466, Jack Winkler                ,146
676083, Janson Junk                 ,146
691594, Javier Sanoja               ,146
660821, Jesús Sánchez               ,146
669065, Kyle Stowers                ,146
689414, Liam Hicks                  ,146
663743, Nick Fortes                 ,146
672640, Otto Lopez                  ,146
678692, Ronny Henriquez             ,146
677960, Ryan Weathers               ,146
645261, Sandy Alcantara             ,146
663969, Tyler Phillips              ,146
678368, Valente Bellozo             ,146
669364, Xavier Edwards              ,146
592450, Aaron Judge                 ,147
683011, Anthony Volpe               ,147
669224, Austin Wells                ,147
700250, Ben Rice                    ,147
687396, Brent Headrick              ,147
607074, Carlos Rodón                ,147
657376, Clarke Schmidt              ,147
641355, Cody Bellinger              ,147
518934, DJ LeMahieu                 ,147
642207, Devin Williams              ,147
518585, Fernando Cruz               ,147
641656, Ian Hamilton                ,147
641555, J.C. Escarra                ,147
691176, Jasson Domínguez            ,147
665862, Jazz Chisholm Jr.           ,147
642528, Jonathan Loáisiga           ,147
643410, Mark Leiter Jr.             ,147
608331, Max Fried                   ,147
672724, Oswald Peraza               ,147
622569, Pablo Reyes                 ,147
502671, Paul Goldschmidt            ,147
642232, Ryan Yarbrough              ,147
657612, Tim Hill                    ,147
663757, Trent Grisham               ,147
701542, Will Warren                 ,147
660787, Yerry De los Santos         ,147
676879, Aaron Ashby                 ,158
650644, Aaron Civale                ,158
682842, Abner Uribe                 ,158
655316, Andruw Monasterio           ,158
668930, Brice Turang                ,158
702332, Caleb Durbin                ,158
694477, Chad Patrick                ,158
592885, Christian Yelich            ,158
669084, DL Hall                     ,158
663662, Daz Cameron                 ,158
606992, Eric Haase                  ,158
642547, Freddy Peralta              ,158
681982, Grant Anderson              ,158
686555, Isaac Collins               ,158
694192, Jackson Chourio             ,158
641343, Jake Bauers                 ,158
657649, Jared Koenig                ,158
687401, Joey Ortiz                  ,158
500779, Jose Quintana               ,158
683232, Nick Mears                  ,158
682990, Quinn Priester              ,158
656555, Rhys Hoskins                ,158
642239, Rob Zastryzny               ,158
686217, Sal Frelick                 ,158
656730, Trevor Megill               ,158
661388, William Contreras           ,158
656271, Brock Burke                 ,108
621035, Chris Taylor                ,108
641401, Connor Brogdon              ,108
593576, Héctor Neris                ,108
519326, Hunter Strickland           ,108
686799, Jack Kochanowicz            ,108
666176, Jo Adell                    ,108
624585, Jorge Soler                 ,108
820862, José Fermin                 ,108
667755, José Soriano                ,108
445276, Kenley Jansen               ,108
621028, Kevin Newman                ,108
543294, Kyle Hendricks              ,108
681351, Logan O'Hoppe               ,108
650859, Luis Rengifo                ,108
683090, Matthew Lugo                ,108
545361, Mike Trout                  ,108
694384, Nolan Schanuel              ,108
672282, Reid Detmers                ,108
666171, Ryan Zeferjahn              ,108
664068, Scott Kingery               ,108
621493, Taylor Ward                 ,108
518595, Travis d'Arnaud             ,108
542881, Tyler Anderson              ,108
579328, Yusei Kikuchi               ,108
687263, Zach Neto                   ,108
677950, Alek Thomas                 ,109
694297, Brandon Pfaadt              ,109
682998, Corbin Carroll              ,109
593958, Eduardo Rodriguez           ,109
553993, Eugenio Suárez              ,109
672515, Gabriel Moreno              ,109
672695, Geraldo Perdomo             ,109
545121, Ildemaro Vargas             ,109
656222, Jalen Beeks                 ,109
656257, Jeff Brigham                ,109
645444, Jose Herrera                ,109
647304, Josh Naylor                 ,109
666661, Juan Morillo                ,109
679885, Justin Martinez             ,109
608665, Kendall Graveman            ,109
606466, Ketel Marte                 ,109
679775, Kyle Backhus                ,109
666971, Lourdes Gurriel Jr.         ,109
518876, Merrill Kelly               ,109
656976, Pavin Smith                 ,109
545341, Randal Grichuk              ,109
657044, Ryan Thompson               ,109
669194, Ryne Nelson                 ,109
571946, Shelby Miller               ,109
694374, Tim Tawa                    ,109
668678, Zac Gallen                  ,109
668939, Adley Rutschman             ,110
552640, Andrew Kittredge            ,110
641329, Bryan Baker                 ,110
700249, Cade Povich                 ,110
450203, Charlie Morton              ,110
691723, Coby Mayo                   ,110
681297, Colton Cowser               ,110
665152, Dean Kremer                 ,110
666185, Dylan Carlson               ,110
656896, Emmanuel Rivera             ,110
642585, Félix Bautista              ,110
642397, Gregory Soto                ,110
683002, Gunnar Henderson            ,110
677008, Heston Kjerstad             ,110
702616, Jackson Holliday            ,110
622761, Jorge Mateo                 ,110
669211, Keegan Akin                 ,110
668974, Maverick Handley            ,110
657656, Ramón Laureano              ,110
602104, Ramón Urías                 ,110
656811, Ryan O'Hearn                ,110
656240, Scott Blewett               ,110
622554, Seranthony Domínguez        ,110
608372, Tomoyuki Sugano             ,110
666974, Yennier Cano                ,110
621107, Zach Eflin                  ,110
647351, Abraham Toro                ,111
547973, Aroldis Chapman             ,111
678394, Brayan Bello                ,111
657514, Brennan Bernardino          ,111
665966, Carlos Narváez              ,111
678882, Ceddanne Rafaela            ,111
657136, Connor Wong                 ,111
666152, David Hamilton              ,111
676979, Garrett Crochet             ,111
676477, Garrett Whitlock            ,111
669711, Greg Weissert               ,111
690928, Hunter Dobbins              ,111
680776, Jarren Duran                ,111
458677, Justin Wilson               ,111
692225, Kristian Campbell           ,111
608337, Lucas Giolito               ,111
692285, Luis Guerrero               ,111
691785, Marcelo Mayer               ,111
646240, Rafael Devers               ,111
608701, Rob Refsnyder               ,111
476594, Robert Stock                ,111
663853, Romy Gonzalez               ,111
596115, Trevor Story                ,111
621111, Walker Buehler              ,111
677800, Wilyer Abreu                ,111
677161, Zack Kelly                  ,111
676962, Ben Brown                   ,112
641745, Brad Keller                 ,112
690990, Cade Horton                 ,112
573204, Caleb Thielbar              ,112
608348, Carson Kelly                ,112
623167, Chris Flexen                ,112
607067, Colin Rea                   ,112
694037, Daniel Palencia             ,112
621020, Dansby Swanson              ,112
519141, Drew Pomeranz               ,112
650893, Génesis Cabrera             ,112
664023, Ian Happ                    ,112
592791, Jameson Taillon             ,112
542932, Jon Berti                   ,112
457759, Justin Turner               ,112
663656, Kyle Tucker                 ,112
807713, Matt Shaw                   ,112
571510, Matthew Boyd                ,112
683737, Michael Busch               ,112
663538, Nico Hoerner                ,112
691718, Pete Crow-Armstrong         ,112
624512, Reese McGuire               ,112
518489, Ryan Brasier                ,112
519151, Ryan Pressly                ,112
673548, Seiya Suzuki                ,112
