PLAYER_ID,PLAYER_NAME,TEAM_ID
787,Charles Barkley         ,1610612755
1629646,Charles Bassey          ,1610612755
76230,Charles Bradley         ,1610612738
2294,Charlie Bell            ,1610612756
76173,Charlie Black           ,1610610029
1629718,Charlie Brown Jr.       ,1610612737
1497,Chauncey Billups        ,1610612738
1630602,Chaundee Brown Jr.      ,1610612747
76071,Chet Aubuchon           ,1610610028
2365,Chris Andersen          ,1610612743
1512,Chris Anstey            ,1610612742
203569,Chris Babb              ,1610612738
2547,Chris Bosh              ,1610612761
1628449,Chris Boucher           ,1610612744
1631128,Christian Braun         ,1610612743
76021,Chuck Aleksinas         ,1610612744
1088,Chucky Atkins           ,1610612753
359,Chucky Brown            ,1610612739
76295,Cleveland Buckner       ,1610612752
1626146,Cliff Alexander         ,1610612757
76035,Cliff Anderson          ,1610612747
76098,Cliff Barker            ,1610610030
202332,Cole Aldrich            ,1610612760
1630175,Cole Anthony            ,1610612753
1133,Corey Beck              ,1610612766
1736,Corey Benjamin          ,1610612741
201147,Corey Brewer            ,1610612750
916,Corie Blount            ,1610612741
724,Cory Alexander          ,1610612759
76177,Cory Blackwell          ,1610612760
76209,Costic Borsavage        ,1610612744
2042,Courtney Alexander      ,1610612742
202342,Craig Brackins          ,1610612755
2414,Curtis Borchardt        ,1610612762
201571,D.J. Augustin           ,1610612766
1629541,Dairis Bertans          ,1610612740
1630625,Dalano Banton           ,1610612761
2053,Dalibor Bagaric         ,1610612741
1641878,Damion Baugh            ,1610612766
2245,Damone Brown            ,1610612755
344,Dana Barros             ,1610612760
76036,Daniel Anderson         ,1610612757
76017,Danny Ainge             ,1610612738
1629647,Darius Bazley           ,1610612760
76030,Darrell Allums          ,1610612742
353,Darrell Armstrong       ,1610612753
201589,Darrell Arthur          ,1610612763
76270,Darrell Brown           ,1610610024
76124,Dave Batton             ,1610612764
76166,Dave Bing               ,1610612765
76297,Dave Budd               ,1610612752
2431,David Andersen          ,1610612745
128,David Benoit            ,1610612762
76261,David Britton           ,1610612764
1627761,DeAndre' Bembry         ,1610612737
201971,DeJuan Blair            ,1610612759
1629152,DeVaughn Akoon-Purcell  ,1610612743
1629028,Deandre Ayton           ,1610612756
244,Dee Brown               ,1610612738
200793,Dee Brown               ,1610612762
76159,Del Beshore             ,1610612749
1629061,Deng Adel               ,1610612739
1630166,Deni Avdija             ,1610612764
76078,Dennis Awtrey           ,1610612755
76142,Dennis Bell             ,1610612752
76221,Dennis Boyd             ,1610612765
1507,Derek Anderson          ,1610612739
308,Derrick Alston          ,1610612755
201974,Derrick Brown           ,1610612766
1630217,Desmond Bane            ,1610612763
1626164,Devin Booker            ,1610612756
2484,Devin Brown             ,1610612759
1121,Dexter Boney            ,1610612756
76107,Dick Barnett            ,1610612755
1628415,Dillon Brooks           ,1610612763
1631230,Dominick Barlow         ,1610612759
76012,Don Adams               ,1610612745
76049,Don Anielak             ,1610612752
76068,Don Asmonga             ,1610610024
76102,Don Barksdale           ,1610610024
76164,Don Bielke              ,1610612765
76214,Don Boven               ,1610610037
76008,Donald Ackerman         ,1610612752
671,Donnie Boyce            ,1610612737
76197,Doug Bolstorff          ,1610612765
1627733,Dragan Bender           ,1610612756
1003,Drew Barry              ,1610612737
76231,Dudley Bradley          ,1610612754
1628407,Dwayne Bacon            ,1610612766
76037,Dwight Anderson         ,1610612743
202722,Dāvis Bertāns           ,1610612759
2853,Earl Barron             ,1610612748
1863,Earl Boykins            ,1610612751
76117,Ed Bartels              ,1610612752
76129,Ed Beach                ,1610612737
76163,Ed Biedenbach           ,1610612756
101188,Eddie Basden            ,1610612741
76127,Elgin Baylor            ,1610612747
1629091,Elijah Bryant           ,1610612749
76141,Elmer Behnke            ,1610612737
1120,Elmer Bennett           ,1610612739
1882,Elton Brand             ,1610612741
76289,Emmette Bryant          ,1610612752
1641734,Emoni Bates             ,1610612739
944,Eric Anderson           ,1610612752
202339,Eric Bledsoe            ,1610612746
2057,Erick Barkley           ,1610612757
2081,Ernest Brown            ,1610612748
76114,Ernie Barrett           ,1610612738
76136,Ernie Beck              ,1610612744
101212,Esteban Batista         ,1610612737
1564,Etdrick Bohannon        ,1610612754
76006,Forest Able             ,1610612755
76250,Frank Brian             ,1610610023
783,Frank Brickowski        ,1610612760
76126,Frankie Baumholtz       ,1610610026
76222,Fred Boyd               ,1610612755
76272,Fred Brown              ,1610612760
203128,Furkan Aldemir          ,1610612755
76171,Gale Bishop             ,1610612744
76020,Gary Alcorn             ,1610612765
76022,Gary Alexander          ,1610612748
76156,Gary Bergen             ,1610612752
76227,Gary Bradds             ,1610612764
76263,Gary Brokaw             ,1610612749
76093,Gene Banks              ,1610612759
76155,Gene Berce              ,1610612737
76182,George Blaney           ,1610612752
76273,George Brown            ,1610612747
76203,George H. Bon Salle     ,1610612764
1871,Gerald Brown            ,1610612756
203507,Giannis Antetokounmpo   ,1610612749
2240,Gilbert Arenas          ,1610612744
1629048,Goga Bitadze            ,1610612754
1628960,Grayson Allen           ,1610612762
246,Greg Anderson           ,1610612759
21,Greg Anthony            ,1610612752
76091,Greg Ballard            ,1610612764
1630535,Greg Brown III          ,1610612757
1761,Greg Buckner            ,1610612742
76083,Gus Bailey              ,1610612745
202970,Gustavo Ayon            ,1610612740
76139,Hank Beenders           ,1610610032
76161,Hank Biasatti           ,1610610035
76275,Harold Brown            ,1610610028
203084,Harrison Barnes         ,1610612744
76103,Harry Barnes            ,1610612745
76224,Harry Boykoff           ,1610610037
200801,Hassan Adams            ,1610612751
76018,Henry Akin              ,1610612752
76162,Henry Bibby             ,1610612752
76092,Herschel Baltimore      ,1610610034
200756,Hilton Armstrong        ,1610612740
1630641,Ibou Badji              ,1610612757
1629649,Ignas Brazdeikis        ,1610612752
1628387,Ike Anigbogu            ,1610612754
1134,Ike Austin              ,1610612762
1085,Ira Bowman              ,1610612755
76145,Irv Bemoras             ,1610612737
1629067,Isaac Bonga             ,1610612747
1628515,Isaiah Briscoe          ,1610612753
1631167,Izaiah Brockington      ,1610612740
200826,J.J. Barea              ,1610612742
2452,J.R. Bremer             ,1610612738
1628444,Jabari Bird             ,1610612738
203913,Jabari Brown            ,1610612747
76207,Jake Bornheimer         ,1610612744
1641779,Jalen Bridges           ,1610612756
1628973,Jalen Brunson           ,1610612742
1631123,Jamaree Bouyea          ,1610612748
1628503,Jamel Artis             ,1610612753
202341,James Anderson          ,1610612759
200788,James Augustine         ,1610612753
76085,James Bailey            ,1610612760
1806,James Blackwell         ,1610612766
1630547,James Bouknight         ,1610612766
1642419,Jamison Battle          ,1610612761
2249,Jamison Brewer          ,1610612754
1628417,Jaron Blossomgame       ,1610612739
1629714,Jarrell Brantley        ,1610612762
1628386,Jarrett Allen           ,1610612751
76063,Jay Arnette             ,1610612758
1629121,Jaylen Adams            ,1610612737
1627759,Jaylen Brown            ,1610612738
202399,Jeff Adrien             ,1610612744
201965,Jeff Ayres              ,1610612757
706,Jerome Allen            ,1610612750
76040,Jerome Anderson         ,1610612738
2602,Jerome Beasley          ,1610612748
203968,Jerrelle Benimon        ,1610612762
76119,Jerry Baskerville       ,1610612755
76168,Jerry Bird              ,1610612752
201573,Jerryd Bayless          ,1610612757
76062,Jesse Arnelle           ,1610612765
76240,Jesse Branson           ,1610612755
76055,Jim Ard                 ,1610612738
76081,Jim Baechtold           ,1610610024
76105,Jim Barnes              ,1610612752
76106,Jim Barnett             ,1610612738
76211,Jim Bostic              ,1610612765
76241,Jim Brasco              ,1610612737
76248,Jim Brewer              ,1610612739
76262,Jim Brogan              ,1610612746
76287,Jim Browne              ,1610610025
201570,Joe Alexander           ,1610612749
76057,Joe Arlauckas           ,1610612758
76167,Joe Binion              ,1610612757
76232,Joe Bradley             ,1610610025
76290,Joe Bryant              ,1610612755
76293,Joe Buckhalter          ,1610612758
201202,Joel Anthony            ,1610612748
1630555,Joel Ayayi              ,1610612764
1627762,Joel Bolomboy           ,1610612762
76007,John Abramovic          ,1610610031
680,John Amaechi            ,1610612739
76065,John Arthurs            ,1610612749
76073,John Austin             ,1610612764
76082,John Bagley             ,1610612739
76096,John Barber             ,1610612737
76108,John Barnhill           ,1610612737
76111,John Barr               ,1610610034
174,John Battle             ,1610612737
76187,John Block              ,1610612747
76256,John Brisker            ,1610612760
76276,John Brown              ,1610612737
76080,Johnny Bach             ,1610612738
76125,Johnny Baum             ,1610612741
468,Jon Barry               ,1610612749
201972,Jon Brockman            ,1610612758
1628413,Jonah Bolden            ,1610612755
1886,Jonathan Bender         ,1610612754
203919,Jordan Adams            ,1610612763
1628395,Jordan Bell             ,1610612744
1629648,Jordan Bone             ,1610612765
1630631,Jose Alvarado           ,1610612740
203006,Josh Akognon            ,1610612742
200767,Josh Boone              ,1610612751
1631262,Jules Bernard           ,1610612764
76252,Junior Bridgeman        ,1610612749
1626147,Justin Anderson         ,1610612742
1628443,Kadeem Allen            ,1610612738
76003,Kareem Abdul-Jabbar     ,1610612749
2208,Kedrick Brown           ,1610612738
1631232,Keion Brooks Jr.        ,1610612740
1628966,Keita Bates-Diop        ,1610612750
203951,Keith Appling           ,1610612753
173,Keith Askins            ,1610612748
202728,Keith Benson            ,1610612744
2586,Keith Bogans            ,1610612753
1522,Keith Booth             ,1610612741
101235,Kelenna Azubuike        ,1610612744
1629833,Keljin Blevins          ,1610612757
76074,Ken Austin              ,1610612765
76094,Ken Bannister           ,1610612752
76223,Ken Boyd                ,1610612762
1631112,Kendall Brown           ,1610612754
72,Kenny Anderson          ,1610612751
76123,Kenny Battle            ,1610612756
203145,Kent Bazemore           ,1610612744
76154,Kent Benson             ,1610612749
76265,Kevin Brooks            ,1610612743
203920,Khem Birch              ,1610612753
76041,Kim Anderson            ,1610612757
1641738,Kobe Brown              ,1610612746
977,Kobe Bryant             ,1610612747
1628961,Kostas Antetokounmpo    ,1610612742
2198,Kwame Brown             ,1610612764
1629065,Ky Bowman               ,1610612744
1629734,Kyle Alexander          ,1610612748
203937,Kyle Anderson           ,1610612759
200746,LaMarcus Aldridge       ,1610612757
1630163,LaMelo Ball             ,1610612766
200984,Lance Allred            ,1610612739
76183,Lance Blanks            ,1610612765
1449,Larry Bird              ,1610612738
202730,Lavoy Allen             ,1610612755
76212,Lawrence Boston         ,1610612764
1953,Lazaro Borrell          ,1610612760
1641778,Leaky Black             ,1610612766
2571,Leandro Barbosa         ,1610612756
1630195,Leandro Bolmaro         ,1610612750
76110,Leo Barnhorst           ,1610610025
76146,Leon Benbow             ,1610612741
76186,Leon Blevins            ,1610610030
76278,Leon Brown              ,1610610026
76279,Lewis Brown             ,1610612764
2437,Lonny Baxter            ,1610612741
1628366,Lonzo Ball              ,1610612747
203485,Lorenzo Brown           ,1610612755
200811,Lou Amundson            ,1610612762
76027,Lucius Allen            ,1610612760
202337,Luke Babbitt            ,1610612757
1766,Maceo Baston            ,1610612761
51,Mahmoud Abdul-Rauf      ,1610612743
1631103,Malaki Branham          ,1610612759
1627763,Malcolm Brogdon         ,1610612749
2124,Malik Allen             ,1610612748
1627736,Malik Beasley           ,1610612743
76195,Manute Bol              ,1610612764
1630699,MarJon Beauchamp        ,1610612749
202705,MarShon Brooks          ,1610612751
201158,Marco Belinelli         ,1610612744
1630542,Marcus Bagley           ,1610612755
2556,Marcus Banks            ,1610612738
992,Marcus Brown            ,1610612757
712,Mario Bennett           ,1610612756
76009,Mark Acres              ,1610612738
76016,Mark Aguirre            ,1610612742
76019,Mark Alarie             ,1610612743
1858,Mark Baker              ,1610612761
1548,Mark Blount             ,1610612738
1361,Mark Bradtke            ,1610612755
95,Mark Bryant             ,1610612757
203900,Markel Brown            ,1610612751
1629716,Marques Bolden          ,1610612739
66,Marques Bragg           ,1610612750
101149,Martynas Andriuskevicius,1610612739
1628963,Marvin Bagley III       ,1610612758
76104,Marvin Barnes           ,1610612765
2440,Matt Barnes             ,1610612746
2588,Matt Bonner             ,1610612761
200772,Maurice Ager            ,1610612742
2486,Maurice Baker           ,1610612746
76151,Mel Bennett             ,1610612754
511,Melvin Booker           ,1610612745
2370,Mengke Bateer           ,1610612743
149,Michael Adams           ,1610612758
76042,Michael Anderson        ,1610612759
76050,Michael Ansley          ,1610612753
201563,Michael Beasley         ,1610612748
2214,Michael Bradley         ,1610612761
76266,Michael Brooks          ,1610612746
1628969,Mikal Bridges           ,1610612756
76095,Mike Bantom             ,1610612756
76112,Mike Barr               ,1610612758
2471,Mike Batiste            ,1610612763
1710,Mike Bibby              ,1610612763
76188,Mike Bloom              ,1610612738
76242,Mike Bratz              ,1610612756
76260,Mike Brittain           ,1610612759
1479,Mike Brown              ,1610612741
1628970,Miles Bridges           ,1610612766
76079,Milos Babic             ,1610612739
76043,Mitchell Anderson       ,1610612755
1628964,Mo Bamba                ,1610612753
76137,Moe Becker              ,1610610031
302,Mookie Blaylock         ,1610612751
201165,Morris Almond           ,1610612762
1629650,Moses Brown             ,1610612757
177,Muggsy Bogues           ,1610612764
76277,Myron Brown             ,1610612750
76054,Nate Archibald          ,1610612758
76179,Nate Blackwell          ,1610612759
76219,Nate Bowman             ,1610612741
76190,Nelson Bobb             ,1610612744
202357,Nemanja Bjelica         ,1610612750
98,Nick Anderson           ,1610612753
1629638,Nickeil Alexander-Walker,1610612740
201587,Nicolas Batum           ,1610612757
1627852,Nicolas Brussino        ,1610612742
76089,Norm Baker              ,1610610025
76174,Norman Black            ,1610612765
76109,Norton Barnhill         ,1610612760
1628384,OG Anunoby              ,1610612761
1630534,Ochai Agbaji            ,1610612762
76029,Odis Allison            ,1610612744
201600,Omer Asik               ,1610612741
1641931,Onuralp Bitim           ,1610612741
1629052,Oshae Brissett          ,1610612761
76170,Otis Birdsong           ,1610612758
136,P.J. Brown              ,1610612751
1631094,Paolo Banchero          ,1610612753
1628238,Paris Bass              ,1610612756
1631116,Patrick Baldwin Jr.     ,1610612744
201976,Patrick Beverley        ,1610612745
76056,Paul Arizin             ,1610612744
76060,Paul Armstrong          ,1610612765
203544,Pero Antic              ,1610612737
76245,Pete Brennan            ,1610612752
1824,Peter Aluma             ,1610612758
76198,Phil Bond               ,1610612745
1630173,Precious Achiuwa        ,1610612748
76264,Price Brookfield        ,1610610029
2056,Primoz Brezec           ,1610612754
203112,Quincy Acy              ,1610612761
76296,Quinn Buckner           ,1610612749
1629628,RJ Barrett              ,1610612752
912,Rafael Addison          ,1610612756
2737,Rafael Araujo           ,1610612761
1747,Rafer Alston            ,1610612749
1952,Raja Bell               ,1610612755
76131,Ralph Beard             ,1610610030
76025,Randy Allen             ,1610612758
76247,Randy Breuer            ,1610612749
753,Randy Brown             ,1610612758
1628959,Rawle Alkins            ,1610612741
951,Ray Allen               ,1610612749
76189,Ray Blume               ,1610612741
76282,Raymond Brown           ,1610612762
1641736,Reece Beekman           ,1610612744
200764,Renaldo Balkman         ,1610612752
76045,Richard Anderson        ,1610612746
76069,Richard Atha            ,1610612752
76015,Rick Adelman            ,1610612745
600013,Rick Barry              ,1610612744
1594,Rick Brunson            ,1610612757
76283,Rickey Brown            ,1610612744
76157,Ricky Berry             ,1610612758
76184,Ricky Blanton           ,1610612741
2425,Robert Archibald        ,1610612763
201958,Rodrigue Beaubois       ,1610612742
76286,Roger Brown             ,1610612747
76176,Rolando Blackman        ,1610612742
76046,Ron Anderson            ,1610612739
1627758,Ron Baker               ,1610612752
76140,Ron Behagen             ,1610612758
76201,Ron Bonham              ,1610612738
76204,Ron Boone               ,1610612758
76249,Ron Brewer              ,1610612757
200758,Ronnie Brewer           ,1610612762
2257,Ruben Boumtje-Boumtje   ,1610612757
201583,Ryan Anderson           ,1610612751
1627853,Ryan Arcidiacono        ,1610612741
1763,Ryan Bowen              ,1610612743
1629151,Ryan Broekhoff          ,1610612742
1630180,Saddiq Bey              ,1610612765
76217,Sam Bowie               ,1610612757
1630583,Santi Aldama            ,1610612763
418,Scott Brooks            ,1610612755
1630567,Scottie Barnes          ,1610612761
76128,Sergei Bazarevich       ,1610612737
1000,Shandon Anderson        ,1610612762
2203,Shane Battier           ,1610612763
200769,Shannon Brown           ,1610612739
1629783,Shaq Buchanan           ,1610612763
949,Shareef Abdur-Rahim     ,1610612763
762,Shawn Bradley           ,1610612755
204021,Sim Bhullar             ,1610612758
202374,Solomon Alabi           ,1610612761
76053,Stacey Arceneaux        ,1610612737
278,Stacey Augmon           ,1610612737
76285,Stan Brown              ,1610612744
76288,Stanley Brundy          ,1610612751
76097,Stephen Bardo           ,1610612759
1628425,Sterling Brown          ,1610612749
76024,Steve Alford            ,1610612742
2581,Steve Blake             ,1610612764
76226,Steve Bracey            ,1610612737
76294,Steve Bucknall          ,1610612747
203500,Steven Adams            ,1610612760
204028,Tarik Black             ,1610612745
1505,Tariq Abdul-Wahad       ,1610612758
76059,Tate Armstrong          ,1610612741
210,Terrell Brandon         ,1610612739
203648,Thanasis Antetokounmpo  ,1610612752
76113,Thomas Barr             ,1610612758
1628418,Thomas Bryant           ,1610612747
1847,Thurl Bailey            ,1610612762
2357,Tierre Brown            ,1610612745
76120,Tim Bassett             ,1610612751
160,Tim Breaux              ,1610612745
1641851,Timmy Allen             ,1610612763
1753,Toby Bailey             ,1610612756
76005,Tom Abernethy           ,1610612747
76099,Tom Barker              ,1610612737
76175,Tom Black               ,1610612760
76192,Tom Boerwinkle          ,1610612741
76213,Tom Boswell             ,1610612738
76246,Tom Brennan             ,1610612744
2754,Tony Allen              ,1610612738
1499,Tony Battie             ,1610612743
76148,Tony Bennett            ,1610612766
2800,Tony Bobbitt            ,1610612747
1628396,Tony Bradley            ,1610612762
76268,Tony Brown              ,1610612754
76292,Torgeir Bryn            ,1610612746
1765,Torraye Braggs          ,1610612745
696,Travis Best             ,1610612754
2772,Trevor Ariza            ,1610612752
202344,Trevor Booker           ,1610612764
1641725,Trey Alexander          ,1610612743
2559,Troy Bell               ,1610612763
1628972,Troy Brown Jr.          ,1610612764
1630234,Ty-Shon Alexander       ,1610612756
1630189,Tyler Bey               ,1610612742
76258,Tyrone Britt            ,1610612745
1628962,Udoka Azubuike          ,1610612762
76172,Uwe Blab                ,1610612742
203505,Vander Blue             ,1610612738
76118,Vic Bartolome           ,1610612744
2349,Victor Alexander        ,1610612744
452,Vin Baker               ,1610612749
76210,Vince Boryla            ,1610612752
355,Vincent Askew           ,1610612755
1627735,Wade Baldwin IV         ,1610612763
76291,Wallace Bryant          ,1610612741
76048,Wally Anderzunas        ,1610612758
76144,Walt Bellamy            ,1610612764
76158,Walter Berry            ,1610612757
1603,Walter Bond             ,1610612742
76259,Wayman Britt            ,1610612765
203115,Will Barton             ,1610612757
200807,Will Blalock            ,1610612765
76076,William Averitt         ,1610612746
1895,William Avery           ,1610612750
76138,William Bedford         ,1610612756
76143,William Bell            ,1610612752
335,Willie Anderson         ,1610612759
76225,Winford Boynes          ,1610612751
76152,Winston Bennett         ,1610612739
76002,Zaid Abdul-Aziz         ,1610612749
76133,Zelmo Beaty             ,1610612737
